0.8533333333,0.8533333333,2.1333333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,4.2666666667,2.1333333333,0.8533333333,0.8533333333,6.4000000000,10.6666666667,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,4.2666666667,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,2.1333333333,6.4000000000,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,2.1333333333,0.8533333333,4.2666666667,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,4.2666666667,2.1333333333,2.1333333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,6.4000000000,2.1333333333,2.1333333333,0.8533333333,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,4.2666666667,2.1333333333,2.1333333333,0.8533333333,
0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,8.5333333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,4.2666666667,2.1333333333,4.2666666667,0.8533333333,2.1333333333,
0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,0.8533333333,4.2666666667,2.1333333333,4.2666666667,
2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,
4.2666666667,4.2666666667,2.1333333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,0.8533333333,
0.8533333333,0.8533333333,2.1333333333,2.1333333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,4.2666666667,0.8533333333,0.8533333333,0.8533333333,2.1333333333,
2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,2.1333333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,
2.1333333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333,2.1333333333,2.1333333333,4.2666666667,0.8533333333,0.8533333333,0.8533333333,
2.1333333333,0.8533333333,0.8533333333,4.2666666667,2.1333333333,2.1333333333,4.2666666667,0.8533333333,0.8533333333,2.1333333333,0.8533333333,2.1333333333,0.8533333333,0.8533333333,0.8533333333,0.8533333333
